Station Name,Filtered,Parameter,Date/Time,Date,Value,QA Code,Unit,QAQC Sample,Comments,Rain in Last 24 Hours,Sky Condition,Flow Severity,Comp  Code,Thalweg,Lab,Project
NH0.0NHC,,Dissolved Oxygen Saturation,2024/7/23 09:40,2024/7/23,64,,%,,Extensive flooding in areas along channel,Yes,Sunny,5,G,Yes,SDWRF,Ambient
NH0.0NHC,,Dissolved Oxygen Saturation,2024/9/24 11:30,2024/9/24,77,,%,, ,Yes,Overcast,5,G,No,SDWRF,Ambient
NH0.0NHC,,Dissolved Oxygen Saturation,2024/10/22 10:40,2024/10/22,82,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH0.0NHC,,Dissolved Oxygen Saturation,2024/11/19 10:10,2024/11/19,79,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH0.0NHC,,Dissolved Oxygen Saturation,2024/12/17 10:20,2024/12/17,86,,%,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/1/23 10:10,2024/1/23,94,,%,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/2/27 10:15,2024/2/27,100,J10,%,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/3/26 10:35,2024/3/26,85,,%,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/4/23 10:05,2024/4/23,81,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/5/28 10:00,2024/5/28,74,,%,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/6/25 09:35,2024/6/25,48,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/7/23 09:25,2024/7/23,73,,%,, ,Yes,Sunny,4,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/9/24 10:50,2024/9/24,83,,%,,Staff gage submerged,Yes,Overcast,5,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/10/22 10:10,2024/10/22,87,,%,,Riffle returned,No,Sunny,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/11/19 09:55,2024/11/19,83,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH1.0SC,,Dissolved Oxygen Saturation,2024/12/17 09:55,2024/12/17,89,,%,,Staff gage out of order,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/1/23 09:20,2024/1/23,86,,%,,Staff gage damaged,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/2/27 09:20,2024/2/27,87,J10,%,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/3/26 09:35,2024/3/26,82,,%,,Duplicate site. Staff gage damaged.,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/4/23 09:35,2024/4/23,84,,%,,Damanged staff gage replaced,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/5/28 09:35,2024/5/28,72,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/7/23 09:05,2024/7/23,75,,%,, ,Yes,Sunny,4,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/9/24 10:25,2024/9/24,74,,%,,Staff gage submerged,Yes,Overcast,5,G,No,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/10/22 09:10,2024/10/22,93,,%,,Duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/11/19 09:35,2024/11/19,84,,%,,Staff gage damaged,No,Sunny,2,G,Yes,SDWRF,Ambient
NH2.3MC,,Dissolved Oxygen Saturation,2024/12/17 09:30,2024/12/17,90,,%,, ,Yes,Sunny,2,G,Yes,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/1/23 09:40,2024/1/23,99,,%,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/2/27 09:40,2024/2/27,105,J10,%,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/3/26 10:00,2024/3/26,92,,%,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/4/23 09:05,2024/4/23,88,,%,,Duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/5/28 09:05,2024/5/28,79,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/6/25 08:55,2024/6/25,48,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/7/23 08:45,2024/7/23,86,,%,, ,Yes,Sunny,4,G,Yes,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/9/24 10:00,2024/9/24,82,,%,, ,Yes,Overcast,5,G,No,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/10/22 09:40,2024/10/22,93,,%,, ,No,Sunny,3,G,No,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/11/19 09:10,2024/11/19,91,,%,,Duplicate site,No,Overcast,3,G,No,SDWRF,Ambient
NH3.0NHC,,Dissolved Oxygen Saturation,2024/12/17 09:05,2024/12/17,100,,%,, ,Yes,Sunny,3,G,No,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/1/23 09:00,2024/1/23,92,,%,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/2/27 08:55,2024/2/27,99,J10,%,,Duplicate Site,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/3/26 09:00,2024/3/26,77,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/4/23 08:35,2024/4/23,70,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/5/28 08:45,2024/5/28,65,,%,,TOC duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/6/25 08:30,2024/6/25,63,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/7/23 08:25,2024/7/23,82,,%,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/9/24 09:20,2024/9/24,92,,%,,Duplicate and TOC Duplicate Site,Yes,Overcast,5,G,No,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/10/22 08:40,2024/10/22,74,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/11/19 08:40,2024/11/19,77,,%,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Dissolved Oxygen Saturation,2024/12/17 08:45,2024/12/17,85,,%,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/1/23 08:35,2024/1/23,85,,%,,Duplicate Site,Yes,Overcast,2,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/2/27 08:20,2024/2/27,93,J10,%,,Staff gage fully submerged. Water level is very high and stagnant. Beaver dam downstream.,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/3/26 08:25,2024/3/26,67,,%,,"Water level very high, staff gage submerged. Beaver activity downstream.",No,Sunny,4,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/4/23 08:10,2024/4/23,60,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/5/28 08:20,2024/5/28,56,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/6/25 08:10,2024/6/25,45,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/7/23 08:05,2024/7/23,76,,%,,Downstream beaver dam gone,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/9/24 08:40,2024/9/24,84,,%,,"Rain, Staff gage submerged",Yes,Overcast,5,G,No,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/10/22 08:15,2024/10/22,61,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/11/19 08:20,2024/11/19,76,,%,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Dissolved Oxygen Saturation,2024/12/17 08:20,2024/12/17,81,,%,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/1/2 11:05,2024/1/2,95,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/2/6 10:40,2024/2/6,110,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/3/5 10:55,2024/3/5,94,,%,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/4/2 10:55,2024/4/2,91,,%,,"Potential hydrant flushing upstrea, overland flow observed by gravel road",No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/5/7 10:50,2024/5/7,73,,%,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/6/4 10:40,2024/6/4,59,,%,,Duplicate site,Yes,Sunny,2,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/7/2 10:30,2024/7/2,59,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/8/6 10:20,2024/8/6,73,,%,,Very Turbid,No,Overcast,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/9/3 10:40,2024/9/3,85,,%,, ,No,Sunny,4,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/10/1 11:10,2024/10/1,90,,%,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/11/4 10:50,2024/11/4,38,,%,,"Duplicate site, excessive turbidity",No,Overcast,2,G,Yes,SDWRF,Ambient
PN1.9PN,,Dissolved Oxygen Saturation,2024/12/3 10:50,2024/12/3,69,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/1/9 11:10,2024/1/9,91,,%,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/2/13 11:30,2024/2/13,82,,%,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/3/12 11:10,2024/3/12,88,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/4/9 10:45,2024/4/9,74,,%,,Light rain,Yes,Overcast,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/5/14 10:45,2024/5/14,22,,%,,Rain,Yes,Overcast,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/6/11 11:35,2024/6/11,60,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/7/9 10:45,2024/7/9,65,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/8/13 10:15,2024/8/13,73,,%,,Duplicate site,No,Overcast,4,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/9/10 11:20,2024/9/10,63,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/10/8 11:10,2024/10/8,52,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/11/5 10:40,2024/11/5,19,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
SI1.6SIC,,Dissolved Oxygen Saturation,2024/12/10 11:05,2024/12/10,75,,%,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/1/16 10:25,2024/1/16,87,,%,,Raining,,Overcast,4,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/2/20 10:15,2024/2/20,101,J10,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/3/19 10:20,2024/3/19,79,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/4/16 10:50,2024/4/16,67,,%,,TPOC duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/5/21 10:00,2024/5/21,73,,%,,Duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/6/17 10:15,2024/6/17,71,,%,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/7/16 09:30,2024/7/16,63,,%,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/10/15 10:30,2024/10/15,74,,%,,TOC duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/11/12 10:00,2024/11/12,59,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
TF1.0TC,,Dissolved Oxygen Saturation,2024/12/11 10:45,2024/12/11,74,,%,, ,Yes,Overcast,4,G,No,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/1/16 10:00,2024/1/16,88,,%,,Raining,,Overcast,3,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/2/20 09:50,2024/2/20,105,J10,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/3/19 10:00,2024/3/19,83,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/4/16 10:10,2024/4/16,72,,%,,Duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/5/21 09:25,2024/5/21,73,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/6/17 09:55,2024/6/17,74,,%,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/7/16 09:05,2024/7/16,65,,%,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/10/15 10:10,2024/10/15,78,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/11/12 09:40,2024/11/12,65,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
TF3.4TC,,Dissolved Oxygen Saturation,2024/12/11 10:10,2024/12/11,82,,%,,Duplicate Site,Yes,Overcast,4,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/1/16 09:40,2024/1/16,87,,%,, ,,Overcast,3,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/2/20 09:05,2024/2/20,16,J10,%,,Duplicate Site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/3/19 09:00,2024/3/19,82,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/4/16 09:25,2024/4/16,68,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/5/21 08:50,2024/5/21,69,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/6/17 08:40,2024/6/17,56,,%,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/7/16 08:50,2024/7/16,68,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/10/15 09:25,2024/10/15,63,,%,,Duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/11/12 09:20,2024/11/12,58,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
TF4.4TC,,Dissolved Oxygen Saturation,2024/12/11 09:45,2024/12/11,87,,%,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/1/16 09:25,2024/1/16,87,,%,, ,,Overcast,3,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/2/20 09:25,2024/2/20,92,J10,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/3/19 09:25,2024/3/19,65,,%,,Duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/4/16 09:40,2024/4/16,49,,%,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/5/21 09:05,2024/5/21,63,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/6/17 09:10,2024/6/17,44,,%,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/7/16 08:35,2024/7/16,52,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/10/15 09:00,2024/10/15,69,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/11/12 08:55,2024/11/12,53,,%,,Duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF5.1RC,,Dissolved Oxygen Saturation,2024/12/11 09:25,2024/12/11,70,,%,, ,Yes,Overcast,4,G,No,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/1/16 09:00,2024/1/16,70,,%,,Duplicate Site. Light rain.,Yes,Overcast,3,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/2/20 08:30,2024/2/20,81,J10,%,,"Slight odor, orange and black flocculant on stream bed, water slightly murky",No,Sunny,3,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/3/19 08:30,2024/3/19,54,,%,,Flocculant and chemical odor present,No,Sunny,3,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/4/16 08:35,2024/4/16,45,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/5/21 08:25,2024/5/21,50,,%,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/6/17 08:10,2024/6/17,27,,%,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/7/16 08:10,2024/7/16,44,,%,,Sima DOC blank 8:05,No,Sunny,2,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/9/17 08:30,2024/9/17,23,,%,,Raining. No lab samples taken due to staff injury. DO% appears to have been incorrectly recorded,Yes,Overcast,4,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/10/15 08:35,2024/10/15,61,,%,,Sampling about 15 yards upstream of normal site,No,Sunny,3,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/11/12 08:20,2024/11/12,23,,%,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
TF6.5RCUT,,Dissolved Oxygen Saturation,2024/12/11 08:20,2024/12/11,75,,%,,Turbid from rain,Yes,Overcast,4,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/1/23 11:00,2024/1/23,11,B1,cfu/100mL,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/2/27 11:10,2024/2/27,580,,cfu/100mL,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/3/26 11:20,2024/3/26,140,,cfu/100mL,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/4/23 10:55,2024/4/23,235,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/5/28 11:05,2024/5/28,3200,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/6/25 10:35,2024/6/25,120,,cfu/100mL,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/7/23 10:20,2024/7/23,18000,B1,cfu/100mL,,Duplicate site Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/7/23 10:20,2024/7/23,10000,B1,cfu/100mL,,Duplicate site Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/9/24 12:00,2024/9/24,34000,B7,cfu/100mL,, ,Yes,Overcast,5,G,No,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/10/22 11:10,2024/10/22,245,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/11/19 10:40,2024/11/19,310,,cfu/100mL,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
CC2.5CC,,Fecal Coliform,2024/12/17 10:55,2024/12/17,185,B1,cfu/100mL,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/1/9 09:50,2024/1/9,180,,cfu/100mL,,Rain,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/2/13 10:05,2024/2/13,920,,cfu/100mL,,TOC Duplicate Site,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/3/12 09:20,2024/3/12,120,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/4/9 09:35,2024/4/9,120,,cfu/100mL,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/5/14 09:20,2024/5/14,300,,cfu/100mL,,Duplicate site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/5/14 09:20,2024/5/14,280,,cfu/100mL,,Duplicate site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/6/11 09:55,2024/6/11,580,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/7/9 09:10,2024/7/9,180,,cfu/100mL,,TOC Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/8/13 09:05,2024/8/13,3100,,cfu/100mL,, ,No,Overcast,4,G,No,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/9/10 09:50,2024/9/10,740,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/10/8 09:40,2024/10/8,740,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/11/5 09:25,2024/11/5,331,,cfu/100mL,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Fecal Coliform,2024/12/10 09:40,2024/12/10,1020,,cfu/100mL,,TOC Duplicate Site,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/1/9 09:30,2024/1/9,540,,cfu/100mL,,Light rain,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/2/13 09:35,2024/2/13,7180,B4,cfu/100mL,, ,Yes,Sunny,4,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/3/12 09:40,2024/3/12,520,,cfu/100mL,,Staff gage had been pulled out of stream bed. Staff took it to City Hall.,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/4/9 09:15,2024/4/9,100,,cfu/100mL,,Duplicate site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/4/9 09:15,2024/4/9,155,,cfu/100mL,,Duplicate site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/5/14 08:50,2024/5/14,295,B4,cfu/100mL,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/6/11 09:25,2024/6/11,290,,cfu/100mL,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/7/9 08:50,2024/7/9,560,,cfu/100mL,,Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/8/13 08:45,2024/8/13,3250,,cfu/100mL,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/9/10 09:25,2024/9/10,480,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/10/8 09:15,2024/10/8,860,,cfu/100mL,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/11/5 09:05,2024/11/5,188,B1,cfu/100mL,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Fecal Coliform,2024/12/10 09:10,2024/12/10,6000,B5,cfu/100mL,,Duplicate Site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
